,Combined_Test_acc,Combined_Train_acc,Other_NLL,Other_OT,Test_NLL,Test_OT,Test_Test_acc,Test_Train_acc,Train_NLL,Train_OT,Train_Test_acc,Train_Train_acc,lip_loss,model_Test_acc,model_Train_acc
312,0.5,0.5,3346.67724609375,13.681587219238281,3488.71728515625,15.0369873046875,0.8875,0.5,-1794.006103515625,13.259418487548828,0.5,0.9972222222222222,289.1993103027344,0.5125,0.9972222222222222
313,0.5,0.5,3293.074951171875,13.701780319213867,3425.993896484375,14.909225463867188,0.8875,0.5,-1796.2510986328125,13.248404502868652,0.5,0.9972222222222222,260.0523376464844,0.5125,0.9972222222222222
314,0.5,0.5,3320.81982421875,13.761844635009766,3435.67041015625,15.047669410705566,0.8875,0.5,-1797.11083984375,13.246437072753906,0.5,0.9972222222222222,295.7301330566406,0.5125,0.9972222222222222
315,0.5,0.5,3351.8115234375,13.766776084899902,3480.509521484375,14.955327033996582,0.8875,0.5,-1797.5982666015625,13.254464149475098,0.5,0.9972222222222222,280.815185546875,0.5,0.9972222222222222
316,0.5,0.5,3359.8271484375,13.775113105773926,3497.608642578125,14.983879089355469,0.8875,0.5,-1802.571533203125,13.24919319152832,0.5,0.9972222222222222,303.5677795410156,0.5,1.0
317,0.5,0.5,3422.759033203125,13.773921012878418,3565.719482421875,14.970147132873535,0.8875,0.5,-1804.6549072265625,13.221545219421387,0.5,0.9972222222222222,338.1625061035156,0.5,0.9972222222222222
318,0.5,0.5,3437.24658203125,13.722879409790039,3569.839599609375,15.046290397644043,0.8875,0.5,-1797.060791015625,13.23008918762207,0.5,0.9972222222222222,275.6224365234375,0.5125,0.9972222222222222
319,0.5,0.5,3344.4677734375,13.740496635437012,3467.14306640625,15.049509048461914,0.8875,0.5,-1804.331298828125,13.257834434509277,0.5,0.9972222222222222,316.1423645019531,0.5,0.9972222222222222
320,0.5,0.5,3349.82177734375,13.74094295501709,3475.839111328125,15.045854568481445,0.8875,0.5,-1808.0015869140625,13.24828815460205,0.5,0.9972222222222222,303.229248046875,0.5,0.9972222222222222
321,0.5,0.5,3418.840087890625,13.756643295288086,3558.06884765625,15.081327438354492,0.8875,0.5,-1804.7379150390625,13.247771263122559,0.5,0.9972222222222222,278.6396179199219,0.5,1.0
322,0.5,0.5,3438.277099609375,13.742859840393066,3582.818115234375,15.002054214477539,0.8875,0.5,-1810.0985107421875,13.233036994934082,0.5,0.9972222222222222,296.4419860839844,0.5,0.9972222222222222
323,0.5,0.5,3466.968017578125,13.770185470581055,3609.991455078125,15.085612297058105,0.8875,0.5,-1804.769287109375,13.249709129333496,0.5,0.9972222222222222,306.8524475097656,0.5,1.0
324,0.5,0.5,3424.056396484375,13.766986846923828,3564.907470703125,15.003851890563965,0.8875,0.5,-1805.91162109375,13.233865737915039,0.5,0.9972222222222222,281.4488525390625,0.5,1.0
325,0.5,0.5,3427.106689453125,13.724422454833984,3572.403564453125,15.084041595458984,0.8875,0.5,-1811.0032958984375,13.269275665283203,0.5,0.9972222222222222,299.2472229003906,0.5,0.9972222222222222
326,0.5,0.5,3448.945068359375,13.786341667175293,3591.241455078125,15.036845207214355,0.8875,0.5,-1805.2293701171875,13.234048843383789,0.5,0.9972222222222222,281.1756286621094,0.5,0.9972222222222222
327,0.5,0.5,3458.2021484375,13.7649507522583,3605.181396484375,15.050058364868164,0.8875,0.5,-1810.2872314453125,13.248072624206543,0.5,0.9972222222222222,313.0972900390625,0.5,1.0
328,0.5,0.5,3437.085205078125,13.792731285095215,3562.188232421875,15.040335655212402,0.8875,0.5,-1793.1229248046875,13.237302780151367,0.5,0.9972222222222222,332.58612060546875,0.5,0.9972222222222222
329,0.5,0.5,3340.078857421875,13.733749389648438,3464.517333984375,15.039368629455566,0.8875,0.5,-1801.619140625,13.237337112426758,0.5,0.9972222222222222,296.19329833984375,0.5125,0.9972222222222222
330,0.5,0.5,3417.555908203125,13.75908088684082,3553.279052734375,15.0687837600708,0.8875,0.5,-1809.58056640625,13.250885963439941,0.5,0.9972222222222222,270.9195556640625,0.5,0.9972222222222222
331,0.5,0.5,3529.676025390625,13.78024959564209,3660.518798828125,14.963095664978027,0.8875,0.5,-1807.901123046875,13.237168312072754,0.5,0.9972222222222222,284.0918884277344,0.5,0.9972222222222222
332,0.5,0.5,3509.087158203125,13.76675033569336,3650.962890625,15.066120147705078,0.8875,0.5,-1809.675048828125,13.252845764160156,0.5,0.9972222222222222,269.7289733886719,0.5,1.0
333,0.5,0.5,3444.0078125,13.72939682006836,3596.73828125,14.980502128601074,0.8875,0.5,-1810.7689208984375,13.256342887878418,0.5,0.9972222222222222,280.7044982910156,0.5125,0.9972222222222222
334,0.5,0.5,3466.88037109375,13.766347885131836,3602.77392578125,15.047358512878418,0.8875,0.5,-1816.1368408203125,13.241174697875977,0.5,0.9972222222222222,293.7358703613281,0.5,0.9972222222222222
335,0.5,0.5,3547.623291015625,13.76763916015625,3713.421142578125,15.064253807067871,0.8875,0.5,-1814.046875,13.254622459411621,0.5,0.9972222222222222,317.6382751464844,0.5,1.0
336,0.5,0.5,3543.72216796875,13.741286277770996,3696.476318359375,15.00918197631836,0.8875,0.5,-1823.7379150390625,13.249468803405762,0.5,0.9972222222222222,269.7439880371094,0.5,1.0
337,0.5,0.5,3559.652587890625,13.800329208374023,3702.29296875,14.983879089355469,0.8875,0.5,-1813.5484619140625,13.254354476928711,0.5,0.9972222222222222,294.5927734375,0.5,0.9972222222222222
338,0.5,0.5,3503.362060546875,13.72884464263916,3632.15087890625,15.016864776611328,0.8875,0.5,-1816.78515625,13.226957321166992,0.5,0.9972222222222222,301.2790222167969,0.5,1.0
339,0.5,0.5,3516.307861328125,13.7871732711792,3646.022705078125,15.105052947998047,0.8875,0.5,-1820.70458984375,13.279056549072266,0.5,0.9972222222222222,319.5445251464844,0.5,0.9972222222222222
340,0.5,0.5,3560.26025390625,13.74913501739502,3687.475830078125,15.042573928833008,0.8875,0.5,-1819.672119140625,13.257859230041504,0.5,0.9972222222222222,317.30029296875,0.5,0.9972222222222222
341,0.5,0.5,3506.587890625,13.770010948181152,3642.238037109375,14.99657154083252,0.8875,0.5,-1818.671875,13.274871826171875,0.5,0.9972222222222222,290.94744873046875,0.5125,1.0
342,0.5,0.5,3493.3623046875,13.84405517578125,3636.76025390625,14.933855056762695,0.8875,0.5,-1805.400390625,13.256367683410645,0.5,0.9972222222222222,275.9076232910156,0.5125,0.9972222222222222
343,0.5,0.5,3455.74169921875,13.769360542297363,3618.302001953125,15.099831581115723,0.8875,0.5,-1817.092041015625,13.283956527709961,0.5,0.9972222222222222,276.24517822265625,0.5125,1.0
344,0.5,0.5,3483.58349609375,13.783476829528809,3620.339111328125,15.047022819519043,0.8875,0.5,-1817.570556640625,13.255749702453613,0.5,0.9972222222222222,308.1260986328125,0.5,0.9972222222222222
345,0.5,0.5,3554.8642578125,13.755461692810059,3697.299560546875,15.096410751342773,0.8875,0.5,-1816.75634765625,13.26186752319336,0.5,0.9972222222222222,262.1652526855469,0.5,0.9972222222222222
346,0.5,0.5,3575.985107421875,13.78040599822998,3723.99853515625,14.984514236450195,0.8875,0.5,-1824.7559814453125,13.252476692199707,0.5,0.9972222222222222,282.87469482421875,0.5,1.0
347,0.5,0.5,3584.778076171875,13.795154571533203,3741.475830078125,15.031447410583496,0.8875,0.5,-1823.148681640625,13.244763374328613,0.5,0.9972222222222222,280.830322265625,0.5,0.9972222222222222
348,0.5,0.5,3548.4052734375,13.773247718811035,3698.303466796875,15.049792289733887,0.8875,0.5,-1824.7149658203125,13.263147354125977,0.5,0.9972222222222222,297.0817565917969,0.5,1.0
349,0.5,0.5,3560.575927734375,13.708797454833984,3713.000732421875,15.080575942993164,0.8875,0.5,-1826.677001953125,13.27316665649414,0.5,0.9972222222222222,319.6356201171875,0.5,1.0
350,0.5,0.5,3650.207275390625,13.758927345275879,3806.921142578125,15.020400047302246,0.8875,0.5,-1822.386474609375,13.247668266296387,0.5,0.9972222222222222,343.3088684082031,0.5,0.9972222222222222
351,0.5,0.5,3607.66650390625,13.798006057739258,3748.149169921875,15.015287399291992,0.8875,0.5,-1822.4864501953125,13.256209373474121,0.5,0.9972222222222222,233.99668884277344,0.5,1.0
352,0.5,0.5,3570.1669921875,13.81948184967041,3710.358642578125,15.024409294128418,0.8875,0.5,-1824.4835205078125,13.260757446289062,0.5,0.9972222222222222,280.9217834472656,0.5,0.9972222222222222
353,0.5,0.5,3603.866455078125,13.772700309753418,3742.870849609375,15.05106258392334,0.8875,0.5,-1828.208740234375,13.259265899658203,0.5,0.9972222222222222,328.7430725097656,0.5,0.9972222222222222
354,0.5,0.5,3681.320556640625,13.771425247192383,3831.13671875,15.021586418151855,0.8875,0.5,-1827.757568359375,13.302229881286621,0.5,0.9972222222222222,247.64134216308594,0.5,0.9972222222222222
355,0.5,0.5,3605.265380859375,13.75889778137207,3757.23095703125,14.974432945251465,0.8875,0.5,-1818.834716796875,13.257218360900879,0.5,0.9972222222222222,272.488525390625,0.5125,1.0
356,0.5,0.5,3497.972412109375,13.73209285736084,3637.379638671875,15.105077743530273,0.8875,0.5,-1827.4656982421875,13.293717384338379,0.5,0.9972222222222222,302.2880859375,0.5,1.0
357,0.5,0.5,3577.256103515625,13.748191833496094,3725.264892578125,15.026041984558105,0.8875,0.5,-1824.6663818359375,13.28425121307373,0.5,0.9972222222222222,280.694091796875,0.5,1.0
358,0.5,0.5,3671.991455078125,13.782060623168945,3811.835205078125,14.999761581420898,0.8875,0.5,-1831.3717041015625,13.233660697937012,0.5,0.9972222222222222,260.51995849609375,0.5,0.9972222222222222
359,0.5,0.5,3677.17041015625,13.764301300048828,3832.357177734375,15.05562973022461,0.8875,0.5,-1832.105712890625,13.265750885009766,0.5,0.9972222222222222,304.1917419433594,0.5,1.0
360,0.5,0.5,3662.6015625,13.769742965698242,3822.746826171875,14.95418643951416,0.8875,0.5,-1830.753662109375,13.271150588989258,0.5,0.9972222222222222,278.8527526855469,0.5,1.0
361,0.5,0.5,3681.341064453125,13.795441627502441,3831.48046875,15.03850269317627,0.8875,0.5,-1828.202880859375,13.275534629821777,0.5,0.9972222222222222,269.8196716308594,0.5,0.9972222222222222
362,0.5,0.5,3667.009033203125,13.776330947875977,3819.783935546875,15.031332969665527,0.8875,0.5,-1832.781982421875,13.26636791229248,0.5,0.9972222222222222,277.3055114746094,0.5,1.0
363,0.5,0.5,3668.56201171875,13.791990280151367,3808.880859375,15.038627624511719,0.8875,0.5,-1830.84765625,13.254570007324219,0.5,0.9972222222222222,335.953857421875,0.5,1.0
364,0.5,0.5,3620.30615234375,13.721221923828125,3767.340576171875,15.018057823181152,0.8875,0.5,-1834.729736328125,13.287405014038086,0.5,0.9972222222222222,287.3851013183594,0.5,1.0
365,0.5,0.5,3697.14013671875,13.766975402832031,3847.39697265625,15.077853202819824,0.8875,0.5,-1835.4227294921875,13.243646621704102,0.5,0.9972222222222222,274.20794677734375,0.5,1.0
366,0.5,0.5,3749.98486328125,13.787759780883789,3926.239013671875,14.998705863952637,0.8875,0.5,-1829.2313232421875,13.230097770690918,0.5,0.9972222222222222,297.2528076171875,0.5,0.9972222222222222
367,0.5,0.5,3704.103271484375,13.81201457977295,3860.6953125,15.049792289733887,0.8875,0.5,-1831.672607421875,13.270715713500977,0.5,0.9972222222222222,281.41070556640625,0.5,1.0
368,0.5,0.5,3691.757568359375,13.766837120056152,3843.40234375,15.11235523223877,0.8875,0.5,-1833.4805908203125,13.268210411071777,0.5,0.9972222222222222,261.61328125,0.5,1.0
369,0.5,0.5,3694.2568359375,13.783797264099121,3855.66015625,14.942522048950195,0.8875,0.5,-1831.2568359375,13.265247344970703,0.5,0.9972222222222222,291.9492492675781,0.5,1.0
370,0.5,0.5,3687.938232421875,13.761833190917969,3842.274169921875,15.059282302856445,0.8875,0.5,-1835.707275390625,13.260347366333008,0.5,0.9972222222222222,284.1293029785156,0.5,0.9972222222222222
371,0.5,0.5,3702.5732421875,13.77938175201416,3851.921875,15.06008243560791,0.8875,0.5,-1837.7833251953125,13.272603034973145,0.5,0.9972222222222222,314.3288879394531,0.5,1.0
372,0.5,0.5,3764.113037109375,13.726046562194824,3909.443115234375,15.028952598571777,0.8875,0.5,-1841.0040283203125,13.266938209533691,0.5,0.9972222222222222,294.3354797363281,0.5,1.0
373,0.5,0.5,3801.362548828125,13.797730445861816,3959.01953125,15.067091941833496,0.8875,0.5,-1808.4920654296875,13.26754093170166,0.5,1.0,287.50701904296875,0.5,1.0
374,0.5,0.5,3478.2490234375,13.777443885803223,3626.19384765625,15.11389446258545,0.8875,0.5,-1824.02197265625,13.291589736938477,0.5,0.9972222222222222,302.014892578125,0.5,1.0
375,0.5,0.5,3470.2197265625,13.760295867919922,3615.060546875,15.06199836730957,0.8875,0.5,-1834.319091796875,13.289397239685059,0.5,0.9972222222222222,279.23193359375,0.5125,0.9972222222222222
376,0.5,0.5,3692.6376953125,13.770713806152344,3845.348388671875,14.968501091003418,0.8875,0.5,-1840.921875,13.25157356262207,0.5,0.9972222222222222,253.9283447265625,0.5,0.9972222222222222
377,0.5,0.5,3805.518798828125,13.783886909484863,3970.341064453125,15.065779685974121,0.8875,0.5,-1843.405029296875,13.275500297546387,0.5,0.9972222222222222,310.66168212890625,0.5,1.0
378,0.5,0.5,3741.440185546875,13.803855895996094,3895.587646484375,15.128361701965332,0.8875,0.5,-1838.60693359375,13.281092643737793,0.5,0.9972222222222222,262.1919250488281,0.5,0.9972222222222222
379,0.5,0.5,3605.621826171875,13.812249183654785,3764.741455078125,15.110673904418945,0.8875,0.5,-1835.48095703125,13.281411170959473,0.5,0.9972222222222222,294.5400085449219,0.5,1.0
380,0.5,0.5,3715.352294921875,13.790066719055176,3856.811279296875,15.04942798614502,0.8875,0.5,-1843.058349609375,13.254436492919922,0.5,0.9972222222222222,271.5386657714844,0.5,0.9972222222222222
381,0.5,0.5,3850.53759765625,13.746792793273926,3993.97900390625,15.045830726623535,0.8875,0.5,-1847.30712890625,13.26289176940918,0.5,0.9972222222222222,291.429931640625,0.5125,1.0
382,0.5,0.5,3885.193359375,13.781457901000977,4037.37109375,15.084819793701172,0.8875,0.5,-1832.1568603515625,13.266885757446289,0.5,0.9972222222222222,298.6216125488281,0.5,1.0
383,0.5,0.5,3731.75634765625,13.748117446899414,3883.575927734375,15.108957290649414,0.8875,0.5,-1846.047607421875,13.246440887451172,0.5,0.9972222222222222,319.17633056640625,0.5,1.0
384,0.5,0.5,3777.16064453125,13.765636444091797,3914.579833984375,15.022062301635742,0.8875,0.5,-1846.90234375,13.262738227844238,0.5,0.9972222222222222,280.914794921875,0.5,0.9972222222222222
385,0.5,0.5,3851.142822265625,13.78808879852295,4016.979248046875,15.108659744262695,0.8875,0.5,-1846.162841796875,13.26431655883789,0.5,0.9972222222222222,295.3277282714844,0.5,1.0
386,0.5,0.5,3882.490234375,13.7852144241333,4038.23876953125,15.002185821533203,0.8875,0.5,-1846.6358642578125,13.271984100341797,0.5,0.9972222222222222,338.2482604980469,0.5,1.0
387,0.5,0.5,3882.615234375,13.765697479248047,4029.55908203125,15.082939147949219,0.8875,0.5,-1842.1893310546875,13.252799987792969,0.5,0.9972222222222222,263.6722412109375,0.5,1.0
388,0.5,0.5,3799.69384765625,13.805072784423828,3941.403076171875,15.0590238571167,0.8875,0.5,-1844.7156982421875,13.265117645263672,0.5,0.9972222222222222,271.8646545410156,0.5,1.0
389,0.5,0.5,3820.357666015625,13.823365211486816,3984.02001953125,15.065279006958008,0.8875,0.5,-1847.7430419921875,13.262395858764648,0.5,0.9972222222222222,289.94317626953125,0.5,1.0
390,0.5,0.5,3873.070068359375,13.801935195922852,4024.946044921875,15.035959243774414,0.8875,0.5,-1846.2391357421875,13.228309631347656,0.5,0.9972222222222222,285.7433776855469,0.5,1.0
391,0.5,0.5,3896.1630859375,13.737726211547852,4057.922607421875,15.0848388671875,0.8875,0.5,-1845.8514404296875,13.248433113098145,0.5,0.9972222222222222,310.3036193847656,0.5,1.0
392,0.5,0.5,3888.102294921875,13.77496337890625,4041.506591796875,14.979352951049805,0.8875,0.5,-1850.7191162109375,13.24628734588623,0.5,0.9972222222222222,285.1534423828125,0.5,1.0
393,0.5,0.5,3856.1044921875,13.840797424316406,4018.862060546875,15.038846969604492,0.8875,0.5,-1849.6204833984375,13.273418426513672,0.5,0.9972222222222222,305.2169189453125,0.5,1.0
394,0.5,0.5,3820.3037109375,13.807575225830078,3984.787841796875,15.066332817077637,0.8875,0.5,-1848.98876953125,13.2728910446167,0.5,0.9972222222222222,260.1138000488281,0.5,1.0
395,0.5,0.5,3827.612548828125,13.841936111450195,3984.66845703125,15.03471851348877,0.8875,0.5,-1841.3526611328125,13.241232872009277,0.5,0.9972222222222222,325.7926940917969,0.5,1.0
396,0.5,0.5,3815.981201171875,13.821354866027832,3974.21875,15.023046493530273,0.8875,0.5,-1845.5487060546875,13.294210433959961,0.5,0.9972222222222222,281.3721008300781,0.5,1.0
397,0.5,0.5,3805.564208984375,13.814352989196777,3969.637451171875,15.086530685424805,0.8875,0.5,-1848.35595703125,13.28006362915039,0.5,0.9972222222222222,234.57501220703125,0.5,1.0
398,0.5,0.5,3852.475830078125,13.822260856628418,4024.534423828125,15.09172534942627,0.8875,0.5,-1855.529052734375,13.285367965698242,0.5,0.9972222222222222,285.4039001464844,0.5,1.0
399,0.5,0.5,3979.875,13.775653839111328,4135.33740234375,15.039700508117676,0.8875,0.5,-1855.3642578125,13.231390953063965,0.5,0.9972222222222222,305.6064758300781,0.5,1.0
400,0.5,0.5,3962.1982421875,13.783273696899414,4136.79736328125,15.030903816223145,0.8875,0.5,-1856.8021240234375,13.27953815460205,0.5,0.9972222222222222,307.6141357421875,0.5,1.0
401,0.5,0.5,3847.5771484375,13.822357177734375,4007.707763671875,15.064714431762695,0.8875,0.5,-1847.8802490234375,13.26253890991211,0.5,0.9972222222222222,237.3575897216797,0.5,1.0
402,0.5,0.5,3815.305419921875,13.788395881652832,3966.65087890625,15.06842041015625,0.8875,0.5,-1850.3912353515625,13.265868186950684,0.5,0.9972222222222222,290.51776123046875,0.5,1.0
403,0.5,0.5,3860.174072265625,13.808344841003418,4022.032958984375,15.017889022827148,0.8875,0.5,-1850.860107421875,13.274288177490234,0.5,0.9972222222222222,292.40673828125,0.5,1.0
404,0.5,0.5,3885.51171875,13.790828704833984,4049.74462890625,15.10986042022705,0.8875,0.5,-1855.8441162109375,13.28842544555664,0.5,0.9972222222222222,331.81201171875,0.5,1.0
405,0.5,0.5,3933.1474609375,13.806693077087402,4101.02880859375,15.12560749053955,0.8875,0.5,-1856.82177734375,13.28239917755127,0.5,0.9972222222222222,273.7785949707031,0.5,1.0
406,0.5,0.5,3956.802734375,13.809407234191895,4122.3994140625,15.041762351989746,0.8875,0.5,-1856.1240234375,13.264175415039062,0.5,0.9972222222222222,304.2967224121094,0.5,1.0
407,0.5,0.5,3961.908447265625,13.829556465148926,4115.7392578125,15.050850868225098,0.8875,0.5,-1835.4344482421875,13.256393432617188,0.5,0.9972222222222222,266.4804992675781,0.5,1.0
408,0.5,0.5,3755.831787109375,13.795260429382324,3909.333251953125,15.064101219177246,0.8875,0.5,-1851.8756103515625,13.263627052307129,0.5,0.9972222222222222,298.59326171875,0.5,1.0
409,0.5,0.5,3786.095458984375,13.804039001464844,3957.612548828125,15.073759078979492,0.8875,0.5,-1852.2686767578125,13.255824089050293,0.5,0.9972222222222222,319.11480712890625,0.5,1.0
410,0.5,0.5,3950.394287109375,13.767135620117188,4100.646484375,14.995418548583984,0.8875,0.5,-1856.901611328125,13.23385238647461,0.5,0.9972222222222222,309.2607727050781,0.5,1.0
411,0.5,0.5,4023.357177734375,13.8189058303833,4190.23046875,15.107563972473145,0.8875,0.5,-1862.9114990234375,13.271063804626465,0.5,0.9972222222222222,256.65087890625,0.5,1.0
412,0.5,0.5,3985.680419921875,13.793210983276367,4142.90869140625,15.11227035522461,0.8875,0.5,-1849.89013671875,13.283580780029297,0.5,0.9972222222222222,280.9358825683594,0.5,1.0
413,0.5,0.5,3908.28662109375,13.794280052185059,4069.969970703125,15.008517265319824,0.8875,0.5,-1856.9212646484375,13.245773315429688,0.5,0.9972222222222222,255.35377502441406,0.5,1.0
414,0.5,0.5,3926.762451171875,13.78399658203125,4084.46337890625,15.057564735412598,0.8875,0.5,-1858.039306640625,13.262847900390625,0.5,0.9972222222222222,329.5529479980469,0.5,1.0
415,0.5,0.5,3955.197265625,13.821744918823242,4102.23583984375,15.034003257751465,0.8875,0.5,-1858.2557373046875,13.259380340576172,0.5,0.9972222222222222,281.9034423828125,0.5,0.9972222222222222
416,0.5,0.5,3931.080810546875,13.756336212158203,4073.981201171875,15.031786918640137,0.8875,0.5,-1858.7698974609375,13.263689994812012,0.5,0.9972222222222222,307.03924560546875,0.5,1.0
417,0.5,0.5,3962.53125,13.793279647827148,4119.7392578125,15.074965476989746,0.8875,0.5,-1862.506591796875,13.276215553283691,0.5,0.9972222222222222,322.8415222167969,0.5,1.0
418,0.5,0.5,3989.833984375,13.817934036254883,4146.88134765625,15.025249481201172,0.8875,0.5,-1863.6019287109375,13.260488510131836,0.5,0.9972222222222222,296.18438720703125,0.5,1.0
419,0.5,0.5,4016.07373046875,13.80045223236084,4169.63427734375,15.020599365234375,0.8875,0.5,-1858.0816650390625,13.229598999023438,0.5,0.9972222222222222,273.3855285644531,0.5,1.0
420,0.5,0.5,3959.541015625,13.767449378967285,4121.60302734375,15.112921714782715,0.8875,0.5,-1857.046630859375,13.265408515930176,0.5,0.9972222222222222,323.7532653808594,0.5,1.0
421,0.5,0.5,3927.123291015625,13.77837085723877,4061.140625,15.116230010986328,0.8875,0.5,-1861.68603515625,13.26408576965332,0.5,0.9972222222222222,278.9315490722656,0.5,1.0
422,0.5,0.5,3991.6875,13.793105125427246,4152.8671875,15.005208015441895,0.8875,0.5,-1865.8629150390625,13.247061729431152,0.5,0.9972222222222222,325.7313232421875,0.5,1.0
423,0.5,0.5,4102.18408203125,13.800432205200195,4264.60009765625,15.022611618041992,0.8875,0.5,-1863.5611572265625,13.275469779968262,0.5,0.9972222222222222,359.7726745605469,0.5,1.0
424,0.5,0.5,4105.57958984375,13.740960121154785,4289.98681640625,15.117335319519043,0.8875,0.5,-1859.5517578125,13.257589340209961,0.5,0.9972222222222222,275.3119201660156,0.5,1.0
425,0.5,0.5,3953.231201171875,13.780680656433105,4102.5087890625,15.09319019317627,0.8875,0.5,-1860.09521484375,13.268699645996094,0.5,0.9972222222222222,266.7383728027344,0.5,1.0
426,0.5,0.5,3914.497802734375,13.823806762695312,4075.120361328125,15.112021446228027,0.8875,0.5,-1862.884765625,13.27353572845459,0.5,0.9972222222222222,315.23388671875,0.5,1.0
427,0.5,0.5,4034.74609375,13.777575492858887,4196.64990234375,15.071142196655273,0.8875,0.5,-1866.9755859375,13.281055450439453,0.5,0.9972222222222222,307.63604736328125,0.5,0.9972222222222222
428,0.5,0.5,4109.10791015625,13.804712295532227,4273.22802734375,15.04336166381836,0.8875,0.5,-1869.0889892578125,13.267260551452637,0.5,0.9972222222222222,301.18096923828125,0.5,1.0
429,0.5,0.5,4115.16455078125,13.820249557495117,4285.345703125,15.028986930847168,0.8875,0.5,-1838.4825439453125,13.27515697479248,0.5,0.9972222222222222,288.7087097167969,0.5,1.0
430,0.5,0.5,3839.644775390625,13.832673072814941,3984.301513671875,15.147497177124023,0.8875,0.5,-1860.0997314453125,13.279956817626953,0.5,0.9972222222222222,296.468017578125,0.5,1.0
431,0.5,0.5,3869.625,13.826260566711426,4022.767333984375,14.99733829498291,0.8875,0.5,-1863.18212890625,13.285191535949707,0.5,0.9972222222222222,289.159912109375,0.5,1.0
432,0.5,0.5,4055.927734375,13.79801082611084,4205.4375,15.024301528930664,0.8875,0.5,-1870.3839111328125,13.239242553710938,0.5,0.9972222222222222,294.8338928222656,0.5,1.0
433,0.5,0.5,4187.7587890625,13.80799388885498,4357.07177734375,15.119002342224121,0.8875,0.5,-1869.862548828125,13.281011581420898,0.5,0.9972222222222222,307.8273620605469,0.5,1.0
434,0.5,0.5,4142.82177734375,13.82938289642334,4304.8505859375,15.038557052612305,0.8875,0.5,-1857.172607421875,13.26274299621582,0.5,0.9972222222222222,312.3207702636719,0.5,1.0
435,0.5,0.5,3973.949951171875,13.801032066345215,4111.29736328125,15.151334762573242,0.8875,0.5,-1864.7855224609375,13.25757884979248,0.5,0.9972222222222222,260.5907287597656,0.5,1.0
436,0.5,0.5,4012.57275390625,13.782684326171875,4171.296875,15.018817901611328,0.8875,0.5,-1869.3765869140625,13.27154541015625,0.5,0.9972222222222222,273.4819641113281,0.5,1.0
437,0.5,0.5,4135.31005859375,13.810789108276367,4294.51318359375,15.04524040222168,0.8875,0.5,-1870.6295166015625,13.273233413696289,0.5,0.9972222222222222,274.7226867675781,0.5,1.0
438,0.5,0.5,4161.37255859375,13.799931526184082,4315.01318359375,15.08971118927002,0.8875,0.5,-1869.30419921875,13.280594825744629,0.5,0.9972222222222222,276.11846923828125,0.5,1.0
439,0.5,0.5,4104.05029296875,13.818025588989258,4274.603515625,15.06523609161377,0.8875,0.5,-1871.5711669921875,13.252983093261719,0.5,0.9972222222222222,297.91265869140625,0.5,1.0
440,0.5,0.5,4071.552734375,13.784388542175293,4241.6484375,15.152006149291992,0.8875,0.5,-1871.39990234375,13.290950775146484,0.5,0.9972222222222222,276.1075134277344,0.5,1.0
441,0.5,0.5,4056.9375,13.819140434265137,4200.5205078125,15.003190994262695,0.8875,0.5,-1864.406982421875,13.23990249633789,0.5,0.9972222222222222,272.4486389160156,0.5,1.0
442,0.5,0.5,4060.826904296875,13.821495056152344,4206.439453125,15.121025085449219,0.8875,0.5,-1871.977294921875,13.261253356933594,0.5,0.9972222222222222,288.2862243652344,0.5,1.0
443,0.5,0.5,4154.53125,13.816099166870117,4305.59521484375,15.087607383728027,0.8875,0.5,-1870.666748046875,13.271699905395508,0.5,0.9972222222222222,258.06878662109375,0.5,1.0
444,0.5,0.5,4116.73046875,13.776286125183105,4290.04248046875,15.137399673461914,0.8875,0.5,-1872.7059326171875,13.266881942749023,0.5,0.9972222222222222,282.2303161621094,0.5,1.0
445,0.5,0.5,4129.6162109375,13.82765007019043,4298.08837890625,15.057474136352539,0.8875,0.5,-1871.8004150390625,13.254767417907715,0.5,0.9972222222222222,274.3897705078125,0.5,1.0
446,0.5,0.5,4167.08056640625,13.81065845489502,4328.22314453125,15.0506591796875,0.8875,0.5,-1874.015380859375,13.260361671447754,0.5,0.9972222222222222,333.8999328613281,0.5,1.0
447,0.5,0.5,4184.7099609375,13.74492359161377,4334.74072265625,15.049179077148438,0.8875,0.5,-1872.796630859375,13.262146949768066,0.5,0.9972222222222222,279.0702819824219,0.5,1.0
448,0.5,0.5,4134.6025390625,13.843995094299316,4312.07763671875,15.049513816833496,0.8875,0.5,-1873.884033203125,13.257427215576172,0.5,0.9972222222222222,295.7955627441406,0.5,1.0
449,0.5,0.5,4141.4501953125,13.788002014160156,4296.45703125,15.090551376342773,0.8875,0.5,-1879.203125,13.272443771362305,0.5,0.9972222222222222,317.10626220703125,0.5,1.0
450,0.5,0.5,4201.53125,13.808835983276367,4371.732421875,15.045475959777832,0.8875,0.5,-1868.3892822265625,13.251401901245117,0.5,1.0,290.8070068359375,0.5,1.0
451,0.5,0.5,4121.6904296875,13.78710651397705,4285.61181640625,15.076950073242188,0.8875,0.5,-1871.198974609375,13.257272720336914,0.5,0.9972222222222222,304.8609924316406,0.5,1.0
452,0.5,0.5,4093.215576171875,13.861144065856934,4248.380859375,15.032804489135742,0.8875,0.5,-1873.296630859375,13.28127384185791,0.5,0.9972222222222222,262.0257568359375,0.5,1.0
